budget;genres;id;popularity;release_date;revenue;runtime;tagline;title;vote_average;vote_count
90000000;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]";9447;11.356079;1998-11-25;69131860;92;This little pig went to the city...;Babe: Pig in the City;5.2;305
90000000;"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]";274854;52.612025;2015-10-21;146936910;106;Hunt forever.;The Last Witch Hunter;5.7;1316
80000000;"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]";8870;13.800656;2000-11-10;33463969;106;Not A Sound. Not A Warning. Not A Chance. Not Alone.;Red Planet;5.4;267
86000000;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]";9992;27.097932;2006-12-13;107944236;94;Adventure awaits in your own backyard.;Arthur and the Invisibles;6;639
0;"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]";36970;10.706613;2009-10-17;19406406;84;Explore the depths of our planet's oceans.  Experience the stories that connect their world to ours.;Oceans;7.3;111
80000000;"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]";10077;7.342892;2005-05-15;5989640;110;Some Rules Should Never Be Broken.;A Sound of Thunder;4.8;111
130000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]";76649;50.561849;2014-02-18;117831631;105;No warning. No escape.;Pompeii;5.2;1267
8000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}]";293644;0.719996;2015-10-30;0;89;;Top Cat Begins;5.3;9
60000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";453;59.248437;2001-12-11;313542341;135;I need to believe that something extra ordinary is possible...;A Beautiful Mind;7.7;3009
45000000;"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]";8587;90.457886;1994-06-23;788241776;89;Life's greatest adventure is finding your place in the Circle of Life.;The Lion King;8;5376
79000000;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]";72545;40.723459;2012-01-19;355692760;94;Believe the Impossible. Discover the Incredible.;Journey 2: The Mysterious Island;5.8;1030
78000000;"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]";109451;41.247402;2013-09-26;248384621;95;Something big was leftover.;Cloudy with a Chance of Meatballs 2;6.4;915
78000000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]";9533;10.083905;2002-09-29;209196298;124;Before the Silence.;Red Dragon;6.7;1115
100000000;"[{""id"": 37, ""name"": ""Western""}, {""id"": 12, ""name"": ""Adventure""}]";2023;16.759252;2004-03-05;108103450;136;Unbridled. Unbroken. Unbeaten.;Hidalgo;6.5;318
79000000;"[{""id"": 35, ""name"": ""Comedy""}]";71880;22.132418;2011-11-11;149673788;91;His twin sister is coming for the holidays... ...and it ain't pretty.;Jack and Jill;4.1;604
76000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]";584;10.520961;2003-06-05;236350661;107;How Fast Do You Want It?;2 Fast 2 Furious;6.2;2028
64000000;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}]";309809;35.384423;2015-07-29;97571250;92;Growing up isn't the problem... forgetting is.;The Little Prince;7.6;756
80000000;"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]";4858;15.673154;2007-08-17;15071514;99;Do not trust anyone. Do not show emotion. Do not fall asleep.;The Invasion;5.7;359
76000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]";17711;8.981427;2000-06-30;35134820;88;This summer it's not the same old bull.;The Adventures of Rocky & Bullwinkle;3.9;87
75000000;"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]";328111;31.482872;2016-06-18;875958308;87;Think this is what they do all day?;The Secret Life of Pets;5.9;3462
78000000;"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";8698;47.436675;2003-07-11;179265204;110;The power of seven become a league of one.;The League of Extraordinary Gentlemen;5.7;1155
76000000;"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]";93456;136.886704;2013-06-25;970761885;98;Back 2 Work;Despicable Me 2;7;4637
75000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]";602;60.442593;1996-06-25;816969268;145;Earth. Take a good look. It might be your last.;Independence Day;6.7;3260
73000000;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]";330;2.502487;1997-05-23;229074524;129;Something has survived.;The Lost World: Jurassic Park;6.2;2487
75000000;"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]";953;48.110909;2005-05-25;532680671;86;Someone's got a zoo loose.;Madagascar;6.6;3237
76000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";9693;35.387874;2006-09-22;69959751;109;The future's a thing of the past.;Children of Men;7.4;2071
75000000;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]";36657;4.66891;2000-07-13;296339527;104;Evolution Begins;X-Men;6.8;4097
75000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";8909;73.82289;2008-06-19;258270008;110;Choose your destiny.;Wanted;6.4;2528
75000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]";9802;51.469576;1996-06-06;335062621;136;Alcatraz.  Only one man has ever broken out.  Now five million lives depend on two men breaking in.;The Rock;6.9;1456
80000000;"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]";950;85.115058;2006-03-23;660940780;91;The Ice age is melting away.;Ice Age: The Meltdown;6.5;2951
75000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";1824;61.437586;2004-02-13;196482882;99;Imagine having to win over the girl of your dreams... every friggin' day.;50 First Dates;6.6;2105
50000000;"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]";2976;31.160542;2007-07-13;90450008;117;When you follow your own beat, the world will follow you.;Hairspray;6.5;709
80000000;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";11026;15.761384;2004-08-20;78000586;114;Go back to where the horror began.;Exorcist: The Beginning;4.7;183
75000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]";332;17.561955;1999-07-23;0;78;The greatest hero ever assembled.;Inspector Gadget;4.3;318
75000000;"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";75656;71.124686;2013-05-29;117698894;115;4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.;Now You See Me;7.3;5487
80000000;"[{""id"": 35, ""name"": ""Comedy""}]";38365;38.864027;2010-06-24;271430189;102;Boys will be boys. . . some longer than others.;Grown Ups;6;1705
60000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";594;57.753914;2004-06-17;219417255;128;Life is waiting.;The Terminal;7;1910
35000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]";15189;13.25753;2009-01-16;73034460;100;No stray gets turned away.;Hotel for Dogs;5.7;202
75000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]";11678;13.318744;2000-12-08;215663859;124;The Mountain Will Decide.;Vertical Limit;5.9;283
75000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]";6538;18.70031;2007-12-19;119000410;102;Based on a true story. You think we could make all this up?;Charlie Wilson's War;6.5;338
75000000;"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]";10555;47.094369;2004-09-20;367275019;90;The story of what happens when one little fish tells a great white lie...;Shark Tale;5.8;1557
70000000;"[{""id"": 18, ""name"": ""Drama""}]";1125;14.486311;2006-12-25;154937680;134;One Dream Will Change Everything;Dreamgirls;6.6;284
53000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]";4551;18.61472;2005-03-04;95226116;118;Everyone is looking for the next big hit;Be Cool;5.4;292
70000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]";612;29.035222;2005-12-22;130358911;164;The world was watching in 1972 as 11 Israeli athletes were murdered at the Munich Olympics. This is the story of what happened next.;Munich;6.9;696
70000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]";9567;27.055085;2003-03-07;85632458;121;He was trained to follow orders. He became a hero by defying them.;Tears of the Sun;6.4;573
75000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]";37821;23.004607;2010-06-04;98159963;100;Perfect wife. Perfect target.;Killers;5.7;772
75000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]";203801;48.744209;2015-08-13;108145109;116;Saving the world never goes out of style.;The Man from U.N.C.L.E.;7.1;2265
80000000;"[{""id"": 35, ""name"": ""Comedy""}]";2539;14.209329;2004-12-17;55041367;130;Every family has a hero.;Spanglish;5.8;369
75000000;"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]";9297;36.368839;2006-07-21;140175006;91;The House is . . . ALIVE!;Monster House;6.3;874
75000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]";3172;24.353302;2001-10-12;67631903;123;Two's company, three's a crime.;Bandits;6.2;302
55000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";6520;19.143321;1995-07-07;127600435;134;Their greatest battle would be for her love.;First Knight;5.9;311
75000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]";1439;13.327372;1999-12-16;0;148;;Anna and the King;6.4;197
75000000;"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]";37958;37.917002;2011-11-10;226904017;110;The Gods need a hero.;Immortals;5.7;880
52000000;"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";2026;23.663713;2005-03-09;77944725;113;Every Second Counts;Hostage;6.2;512
75000000;"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]";7450;14.44381;2000-06-16;36754634;94;When Earth Ends, The Adventure Begins.;Titan A.E.;6.3;313
75000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]";11375;10.605084;2003-06-09;51142659;116;;Hollywood Homicide;5;166
75000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 10752, ""name"": ""War""}, {""id"": 878, ""name"": ""Science Fiction""}]";9425;11.873856;1998-10-23;14567883;99;Left for dead on a remote planet for obsolete machines and people, a fallen hero has one last battle to fight;Soldier;6.1;221
0;"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]";25769;12.708963;2009-09-04;5802422;84;The rules are simple. You break them, you die...;Carriers;5.8;282
75000000;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]";23685;8.098369;2001-02-23;5409517;93;If It Yells, If It Swings, It's Got To Be Monkeybone!;Monkeybone;4.3;78
45000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";11866;20.374308;2004-12-17;21009180;113;Out of the ashes, hope will rise.;Flight of the Phoenix;5.7;276
75000000;"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]";9741;42.006908;2000-11-13;248118121;106;Some things are only revealed by accident.;Unbreakable;6.9;1946
74000000;"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]";211672;875.581305;2015-06-17;1156730962;91;Before Gru, they had a history of bad bosses;Minions;6.4;4571
82000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]";23629;39.127082;2011-03-24;89792502;110;You will be unprepared;Sucker Punch;5.9;1623
73000000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]";8688;20.790703;1998-08-07;103891409;98;Believe everything except your eyes.;Snake Eyes;5.8;327
75000000;"[{""id"": 878, ""name"": ""Science Fiction""}]";10153;18.65988;1998-02-13;13100000;134;A thousand feet beneath the sea, the blackest holes are in the mind...;Sphere;5.8;476
73000000;"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]";153518;45.720894;2016-05-11;349779543;97;Why so angry?;The Angry Birds Movie;5.9;1022
70000000;"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]";8676;21.789615;2008-02-07;111231041;112;This February True Love Takes a Dive.;Fool's Gold;5.4;444
75000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";20829;20.199057;2009-07-31;61458982;146;George Simmons was prepared to die, but then a funny thing happened.;Funny People;5.7;390
70000000;"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]";4349;26.123705;2007-08-22;86658558;110;How do you stop an enemy who isn't afraid to die?;The Kingdom;6.5;513
72500000;"[{""id"": 35, ""name"": ""Comedy""}]";9718;12.599836;2006-08-04;162966177;116;The story of a man who could only count to #1;Talladega Nights: The Ballad of Ricky Bobby;6.2;491
70000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}]";10808;13.543053;2001-06-22;176104344;87;The doctor is in again.;Dr. Dolittle 2;4.9;410
72000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]";197;60.722162;1995-05-24;210000000;177;Every man dies. Not every man truly lives.;Braveheart;7.7;3336
72000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]";25;32.227223;2005-11-04;96889998;125;Welcome to the suck.;Jarhead;6.6;765
75000000;"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]";35;46.875375;2007-07-25;527068851;87;See our family. And feel better about yours.;The Simpsons Movie;6.9;2264
72000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";11086;11.215702;2001-12-21;37317558;152;Sometimes your life comes into focus one frame at a time.;The Majestic;6.6;188
94000000;"[{""id"": 28, ""name"": ""Action""}]";10477;8.468586;2001-04-27;54744738;116;Get ready for the race of your life.;Driven;4.5;179
74500000;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";1997;8.884318;2004-04-07;62172050;109;Two infant tiger cubs, separated from their parents and each other.;Two Brothers;6.9;180
60000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";6947;27.491891;2004-07-30;256697520;108;There is no turning back;The Village;6.2;1071
71000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]";3050;21.462935;1998-06-22;294456605;85;He doesn't just talk to the animals!;Doctor Dolittle;5.4;686
72000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]";2675;28.848187;2002-08-02;408247917;106;It’s not like they didn’t warn us.;Signs;6.4;1599
150000000;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]";809;47.320801;2004-05-19;919838758;93;Once upon another time...;Shrek 2;6.7;2988
120000000;"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]";920;82.643036;2006-06-08;461983149;117;Ahhh... it's got that new movie smell.;Cars;6.6;3877
70000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";4806;20.230535;1999-07-30;309457509;116;Catch her if you can.;Runaway Bride;5.7;455
70000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]";7451;46.217769;2002-08-09;277448382;124;A New Breed Of Secret Agent.;xXx;5.8;1424
